Order,Timestamp,AngleHeading,AnglePitch,AngleRoll,PosLat, PosLon,PosAlt,VelNorth,VelEast,VelDown,Speed2D
330.0,2021-09-08-18h09m08s444908us,65.1,-0.63,0.69,30.4977708,114.5203565,44.03,0.77,1.89,0.04,2.04
331.0,2021-09-08-18h09m08s545639us,65.14,-0.61,0.7,30.4977715,114.5203585,44.028,0.76,1.89,0.03,2.04
333.0,2021-09-08-18h09m08s747101us,65.23,-0.64,0.72,30.4977729,114.5203624,44.024,0.77,1.89,0.04,2.04
334.0,2021-09-08-18h09m08s847831us,65.28,-0.66,0.72,30.4977736,114.5203644,44.022,0.77,1.89,0.03,2.04
335.0,2021-09-08-18h09m08s948561us,65.31,-0.67,0.7,30.4977743,114.5203664,44.019,0.77,1.89,0.03,2.04
336.0,2021-09-08-18h09m09s049292us,65.36,-0.69,0.64,30.4977751,114.5203685,44.016,0.77,1.89,0.04,2.04
337.0,2021-09-08-18h09m09s150024us,65.41,-0.71,0.63,30.4977758,114.5203705,44.013,0.76,1.9,0.04,2.04
338.0,2021-09-08-18h09m09s250754us,65.45,-0.71,0.65,30.4977765,114.5203725,44.01,0.75,1.9,0.04,2.05
339.0,2021-09-08-18h09m09s351485us,65.49,-0.72,0.66,30.4977771,114.5203745,44.006,0.76,1.9,0.04,2.05
340.0,2021-09-08-18h09m09s452215us,65.53,-0.72,0.7,30.4977778,114.5203765,44.003,0.75,1.9,0.04,2.05
341.0,2021-09-08-18h09m09s552946us,65.58,-0.73,0.67,30.4977785,114.5203785,44.0,0.76,1.9,0.04,2.04
342.0,2021-09-08-18h09m09s653675us,65.62,-0.73,0.66,30.4977792,114.5203804,43.997,0.76,1.9,0.03,2.05
343.0,2021-09-08-18h09m09s754407us,65.66,-0.74,0.63,30.4977799,114.5203824,43.995,0.75,1.9,0.03,2.05
344.0,2021-09-08-18h09m09s855137us,65.69,-0.76,0.65,30.4977805,114.5203844,43.992,0.75,1.9,0.03,2.05
345.0,2021-09-08-18h09m09s955897us,65.75,-0.76,0.65,30.4977812,114.5203864,43.989,0.75,1.9,0.04,2.05
346.0,2021-09-08-18h09m10s056598us,65.8,-0.77,0.66,30.4977819,114.5203884,43.985,0.75,1.91,0.04,2.05
347.0,2021-09-08-18h09m10s157329us,65.83,-0.76,0.66,30.4977826,114.5203903,43.981,0.75,1.91,0.04,2.05
348.0,2021-09-08-18h09m10s258060us,65.88,-0.72,0.66,30.4977832,114.5203923,43.977,0.75,1.91,0.04,2.06
349.0,2021-09-08-18h09m10s358791us,65.93,-0.7,0.64,30.4977839,114.5203943,43.973,0.76,1.95,0.05,2.09
350.0,2021-09-08-18h09m10s459522us,65.98,-0.62,0.63,30.4977846,114.5203966,43.967,0.78,2.02,0.06,2.16
351.0,2021-09-08-18h09m10s560252us,66.02,-0.5,0.62,30.4977853,114.5203988,43.961,0.82,2.11,0.05,2.27
352.0,2021-09-08-18h09m10s660982us,66.07,-0.37,0.63,30.4977861,114.520401,43.955,0.86,2.22,0.05,2.38
353.0,2021-09-08-18h09m10s761713us,66.14,-0.26,0.6,30.4977869,114.5204034,43.949,0.91,2.36,0.05,2.53
354.0,2021-09-08-18h09m10s862443us,66.19,-0.16,0.57,30.4977877,114.520406,43.945,0.97,2.52,0.05,2.7
355.0,2021-09-08-18h09m10s963175us,66.23,-0.1,0.56,30.4977886,114.5204087,43.94,1.03,2.69,0.05,2.88
357.0,2021-09-08-18h09m11s164635us,66.31,-0.01,0.57,30.4977906,114.5204147,43.93,1.16,3.04,0.05,3.25
358.0,2021-09-08-18h09m11s265367us,66.33,-0.09,0.59,30.4977917,114.5204179,43.927,1.22,3.17,0.04,3.4
359.0,2021-09-08-18h09m11s366096us,66.37,-0.19,0.59,30.4977929,114.5204213,43.923,1.26,3.29,0.05,3.52
360.0,2021-09-08-18h09m11s466827us,66.4,-0.28,0.61,30.497794,114.5204248,43.919,1.29,3.39,0.05,3.62
361.0,2021-09-08-18h09m11s567558us,66.43,-0.37,0.63,30.4977952,114.5204284,43.913,1.32,3.46,0.06,3.71
362.0,2021-09-08-18h09m11s668288us,66.46,-0.45,0.62,30.4977964,114.5204321,43.907,1.35,3.53,0.07,3.78
363.0,2021-09-08-18h09m11s769019us,66.49,-0.47,0.58,30.4977976,114.5204358,43.901,1.38,3.61,0.07,3.86
364.0,2021-09-08-18h09m11s869750us,66.52,-0.46,0.54,30.497799,114.52044,43.895,1.4,3.68,0.06,3.94
365.0,2021-09-08-18h09m11s970481us,66.53,-0.46,0.53,30.4978003,114.5204438,43.889,1.42,3.75,0.06,4.01
367.0,2021-09-08-18h09m12s171943us,66.56,-0.47,0.66,30.4978029,114.5204518,43.876,1.46,3.86,0.07,4.13
368.0,2021-09-08-18h09m12s272672us,66.58,-0.48,0.61,30.4978042,114.5204558,43.869,1.49,3.89,0.07,4.17
369.0,2021-09-08-18h09m12s373404us,66.6,-0.55,0.57,30.4978056,114.5204599,43.863,1.49,3.9,0.06,4.18
370.0,2021-09-08-18h09m12s474133us,66.61,-0.66,0.53,30.4978069,114.520464,43.857,1.48,3.9,0.06,4.17
371.0,2021-09-08-18h09m12s574865us,66.62,-0.75,0.54,30.4978083,114.520468,43.852,1.48,3.91,0.06,4.18
372.0,2021-09-08-18h09m12s675596us,66.64,-0.75,0.55,30.4978096,114.5204721,43.845,1.48,3.91,0.07,4.18
373.0,2021-09-08-18h09m12s776326us,66.66,-0.72,0.57,30.4978109,114.5204761,43.838,1.48,3.91,0.07,4.18
374.0,2021-09-08-18h09m12s877056us,66.67,-0.68,0.56,30.4978122,114.5204802,43.831,1.48,3.91,0.07,4.18
375.0,2021-09-08-18h09m12s977788us,66.68,-0.66,0.55,30.4978136,114.5204843,43.824,1.48,3.92,0.07,4.19
376.0,2021-09-08-18h09m13s078518us,66.69,-0.67,0.54,30.4978149,114.5204884,43.818,1.48,3.93,0.07,4.2
378.0,2021-09-08-18h09m13s279980us,66.68,-0.7,0.56,30.4978177,114.5204969,43.806,1.48,3.93,0.07,4.2
379.0,2021-09-08-18h09m13s380710us,66.67,-0.73,0.57,30.4978191,114.520501,43.801,1.49,3.92,0.06,4.2
380.0,2021-09-08-18h09m13s481441us,66.66,-0.76,0.55,30.4978204,114.5205051,43.797,1.49,3.91,0.07,4.19
381.0,2021-09-08-18h09m13s582171us,66.65,-0.8,0.55,30.4978218,114.5205091,43.792,1.49,3.91,0.07,4.18
382.0,2021-09-08-18h09m13s682901us,66.63,-0.83,0.57,30.4978231,114.5205132,43.785,1.48,3.91,0.08,4.18
383.0,2021-09-08-18h09m13s783655us,66.59,-0.87,0.58,30.4978245,114.5205173,43.779,1.49,3.91,0.08,4.18
384.0,2021-09-08-18h09m13s884363us,66.56,-0.87,0.59,30.4978258,114.5205213,43.772,1.5,3.9,0.08,4.18
385.0,2021-09-08-18h09m13s985094us,66.52,-0.88,0.55,30.4978272,114.5205254,43.766,1.5,3.9,0.07,4.18
386.0,2021-09-08-18h09m14s085336us,66.48,-0.9,0.53,30.4978285,114.5205294,43.76,1.5,3.9,0.06,4.18
387.0,2021-09-08-18h09m14s186066us,66.43,-0.89,0.52,30.4978299,114.5205335,43.754,1.5,3.9,0.07,4.18
388.0,2021-09-08-18h09m14s286185us,66.39,-0.84,0.5,30.4978313,114.5205376,43.747,1.51,3.9,0.09,4.19
389.0,2021-09-08-18h09m14s386938us,66.36,-0.8,0.51,30.4978326,114.5205416,43.739,1.51,3.9,0.1,4.19
390.0,2021-09-08-18h09m14s487672us,66.32,-0.8,0.52,30.497834,114.5205457,43.731,1.51,3.91,0.09,4.19
391.0,2021-09-08-18h09m14s588376us,66.28,-0.81,0.56,30.4978354,114.5205497,43.724,1.51,3.91,0.08,4.19
392.0,2021-09-08-18h09m14s689109us,66.24,-0.83,0.59,30.4978367,114.5205538,43.718,1.52,3.9,0.07,4.19
393.0,2021-09-08-18h09m14s789838us,66.21,-0.86,0.56,30.4978382,114.5205583,43.712,1.53,3.9,0.06,4.19
394.0,2021-09-08-18h09m14s890569us,66.18,-0.9,0.52,30.4978396,114.5205623,43.706,1.53,3.9,0.07,4.19
395.0,2021-09-08-18h09m14s991299us,66.13,-0.88,0.53,30.497841,114.5205664,43.698,1.52,3.9,0.08,4.19
396.0,2021-09-08-18h09m15s092030us,66.08,-0.83,0.56,30.4978423,114.5205704,43.69,1.53,3.9,0.09,4.19
397.0,2021-09-08-18h09m15s192761us,66.05,-0.83,0.62,30.4978437,114.5205745,43.683,1.53,3.9,0.08,4.19
398.0,2021-09-08-18h09m15s293492us,66.02,-0.85,0.65,30.4978451,114.5205785,43.675,1.53,3.9,0.08,4.19
399.0,2021-09-08-18h09m15s394223us,65.97,-0.85,0.67,30.4978464,114.5205826,43.666,1.53,3.89,0.07,4.18
400.0,2021-09-08-18h09m15s494954us,65.93,-0.85,0.69,30.4978478,114.5205866,43.658,1.54,3.89,0.08,4.18
401.0,2021-09-08-18h09m15s595683us,65.9,-0.87,0.69,30.4978492,114.5205907,43.65,1.54,3.89,0.08,4.18
402.0,2021-09-08-18h09m15s696415us,65.86,-0.89,0.71,30.4978505,114.5205947,43.642,1.54,3.89,0.08,4.18
403.0,2021-09-08-18h09m15s797145us,65.82,-0.85,0.75,30.4978519,114.5205987,43.635,1.54,3.89,0.08,4.18
404.0,2021-09-08-18h09m15s897875us,65.78,-0.79,0.77,30.4978532,114.5206028,43.629,1.54,3.88,0.08,4.17
405.0,2021-09-08-18h09m15s998642us,65.75,-0.76,0.79,30.4978546,114.5206068,43.622,1.55,3.87,0.07,4.17
407.0,2021-09-08-18h09m16s200067us,65.68,-0.78,0.75,30.4978574,114.5206152,43.609,1.54,3.87,0.08,4.17
409.0,2021-09-08-18h09m16s401528us,65.59,-0.75,0.84,30.4978601,114.5206233,43.596,1.54,3.87,0.07,4.16
410.0,2021-09-08-18h09m16s502287us,65.57,-0.77,0.82,30.4978615,114.5206273,43.589,1.55,3.86,0.07,4.16
411.0,2021-09-08-18h09m16s602991us,65.55,-0.81,0.85,30.4978628,114.5206313,43.582,1.54,3.86,0.07,4.16
412.0,2021-09-08-18h09m16s703720us,65.51,-0.8,0.84,30.4978642,114.5206353,43.576,1.54,3.86,0.08,4.16
416.0,2021-09-08-18h09m17s106642us,65.44,-0.93,0.83,30.4978697,114.5206513,43.547,1.49,3.73,0.06,4.02
419.0,2021-09-08-18h09m17s408834us,65.4,-0.96,0.89,30.4978736,114.5206625,43.525,1.39,3.45,0.08,3.71
420.0,2021-09-08-18h09m17s509565us,65.39,-0.94,0.87,30.4978749,114.5206664,43.518,1.34,3.35,0.07,3.61
421.0,2021-09-08-18h09m17s610296us,65.37,-0.95,0.85,30.4978761,114.5206699,43.512,1.3,3.24,0.06,3.5
422.0,2021-09-08-18h09m17s711026us,65.35,-0.94,0.87,30.4978773,114.5206732,43.506,1.26,3.16,0.06,3.4
423.0,2021-09-08-18h09m17s811757us,65.35,-0.91,0.86,30.4978785,114.5206765,43.5,1.23,3.07,0.06,3.3
424.0,2021-09-08-18h09m17s911996us,65.34,-0.91,0.84,30.4978796,114.5206796,43.494,1.21,2.99,0.05,3.23
425.0,2021-09-08-18h09m18s012728us,65.32,-0.87,0.83,30.4978807,114.5206828,43.489,1.2,2.98,0.05,3.21
426.0,2021-09-08-18h09m18s113617us,65.29,-0.77,0.83,30.4978818,114.5206859,43.483,1.2,2.99,0.06,3.22
427.0,2021-09-08-18h09m18s214348us,65.28,-0.69,0.87,30.4978829,114.520689,43.477,1.2,2.99,0.06,3.23
428.0,2021-09-08-18h09m18s315079us,65.27,-0.68,0.86,30.497884,114.5206921,43.471,1.21,3.0,0.06,3.24
429.0,2021-09-08-18h09m18s415809us,65.26,-0.71,0.84,30.4978851,114.5206953,43.464,1.22,3.01,0.05,3.25
430.0,2021-09-08-18h09m18s516540us,65.23,-0.73,0.85,30.4978862,114.5206984,43.459,1.22,3.02,0.05,3.26
431.0,2021-09-08-18h09m18s617491us,65.21,-0.72,0.86,30.4978873,114.5207016,43.454,1.22,3.03,0.05,3.27
432.0,2021-09-08-18h09m18s718195us,65.21,-0.71,0.85,30.4978885,114.5207048,43.448,1.23,3.03,0.05,3.27
433.0,2021-09-08-18h09m18s818924us,65.19,-0.71,0.84,30.4978896,114.520708,43.442,1.24,3.04,0.06,3.29
434.0,2021-09-08-18h09m18s919656us,65.17,-0.71,0.82,30.4978909,114.5207115,43.436,1.24,3.05,0.06,3.3
435.0,2021-09-08-18h09m19s020387us,65.15,-0.73,0.81,30.497892,114.5207147,43.43,1.24,3.07,0.06,3.31
436.0,2021-09-08-18h09m19s121116us,65.13,-0.71,0.85,30.4978932,114.5207179,43.424,1.25,3.07,0.06,3.32
437.0,2021-09-08-18h09m19s221847us,65.12,-0.71,0.84,30.4978943,114.5207212,43.415,1.25,3.08,0.06,3.33
438.0,2021-09-08-18h09m19s322578us,65.11,-0.72,0.85,30.4978955,114.5207244,43.409,1.26,3.09,0.05,3.34
439.0,2021-09-08-18h09m19s423307us,65.11,-0.74,0.82,30.4978967,114.5207276,43.403,1.27,3.1,0.05,3.35
440.0,2021-09-08-18h09m19s524039us,65.1,-0.76,0.82,30.4978978,114.5207309,43.397,1.27,3.11,0.05,3.36
441.0,2021-09-08-18h09m19s624769us,65.1,-0.76,0.83,30.497899,114.5207341,43.393,1.27,3.12,0.06,3.37
442.0,2021-09-08-18h09m19s725523us,65.1,-0.75,0.85,30.4979002,114.5207374,43.387,1.28,3.13,0.06,3.38
443.0,2021-09-08-18h09m19s826230us,65.1,-0.76,0.86,30.4979013,114.5207407,43.382,1.28,3.14,0.06,3.39
444.0,2021-09-08-18h09m19s926961us,65.1,-0.76,0.83,30.4979025,114.520744,43.376,1.29,3.15,0.06,3.4
445.0,2021-09-08-18h09m20s027691us,65.1,-0.75,0.81,30.4979037,114.5207473,43.37,1.29,3.16,0.06,3.41
446.0,2021-09-08-18h09m20s128423us,65.1,-0.75,0.8,30.4979049,114.5207506,43.364,1.29,3.17,0.06,3.42
447.0,2021-09-08-18h09m20s229154us,65.09,-0.74,0.82,30.4979061,114.520754,43.358,1.3,3.18,0.06,3.43
448.0,2021-09-08-18h09m20s329883us,65.09,-0.74,0.82,30.4979074,114.5207576,43.353,1.31,3.19,0.06,3.44
449.0,2021-09-08-18h09m20s430615us,65.1,-0.76,0.79,30.4979086,114.520761,43.346,1.31,3.19,0.06,3.45
450.0,2021-09-08-18h09m20s531344us,65.1,-0.75,0.79,30.4979098,114.5207643,43.34,1.31,3.2,0.06,3.46
451.0,2021-09-08-18h09m20s632076us,65.1,-0.71,0.78,30.4979111,114.5207677,43.334,1.31,3.21,0.06,3.47
452.0,2021-09-08-18h09m20s732808us,65.09,-0.69,0.76,30.4979123,114.520771,43.329,1.32,3.21,0.05,3.47
453.0,2021-09-08-18h09m20s833564us,65.1,-0.7,0.75,30.4979135,114.5207744,43.323,1.32,3.22,0.06,3.48
454.0,2021-09-08-18h09m20s933828us,65.1,-0.73,0.7,30.4979147,114.5207778,43.315,1.32,3.21,0.06,3.47
455.0,2021-09-08-18h09m21s034557us,65.11,-0.73,0.71,30.4979159,114.5207812,43.306,1.31,3.2,0.06,3.46
456.0,2021-09-08-18h09m21s135289us,65.1,-0.72,0.74,30.4979171,114.5207845,43.299,1.3,3.2,0.06,3.45
457.0,2021-09-08-18h09m21s236018us,65.1,-0.71,0.75,30.4979183,114.5207879,43.291,1.3,3.18,0.06,3.44
458.0,2021-09-08-18h09m21s336751us,65.12,-0.71,0.76,30.4979195,114.5207912,43.283,1.3,3.17,0.05,3.43
459.0,2021-09-08-18h09m21s437503us,65.13,-0.72,0.69,30.4979207,114.5207945,43.275,1.3,3.16,0.05,3.42
460.0,2021-09-08-18h09m21s538235us,65.14,-0.75,0.68,30.4979219,114.5207978,43.268,1.3,3.16,0.06,3.41
461.0,2021-09-08-18h09m21s638941us,65.14,-0.74,0.69,30.497923,114.5208011,43.26,1.29,3.15,0.06,3.41
462.0,2021-09-08-18h09m21s739672us,65.14,-0.72,0.71,30.4979243,114.5208048,43.252,1.29,3.15,0.07,3.41
463.0,2021-09-08-18h09m21s840404us,65.16,-0.7,0.72,30.4979255,114.5208081,43.242,1.29,3.16,0.06,3.41
464.0,2021-09-08-18h09m21s941133us,65.17,-0.68,0.68,30.4979267,114.5208114,43.235,1.3,3.16,0.06,3.42
465.0,2021-09-08-18h09m22s041864us,65.19,-0.69,0.65,30.4979279,114.5208147,43.228,1.3,3.16,0.05,3.42
466.0,2021-09-08-18h09m22s142595us,65.19,-0.69,0.63,30.497929,114.520818,43.221,1.29,3.17,0.05,3.42
467.0,2021-09-08-18h09m22s243326us,65.19,-0.7,0.65,30.4979302,114.5208214,43.214,1.3,3.18,0.06,3.43
468.0,2021-09-08-18h09m22s344056us,65.21,-0.7,0.68,30.4979314,114.5208247,43.206,1.3,3.18,0.06,3.44
470.0,2021-09-08-18h09m22s545517us,65.25,-0.68,0.67,30.4979337,114.5208314,43.19,1.3,3.19,0.06,3.45
471.0,2021-09-08-18h09m22s646248us,65.27,-0.69,0.68,30.4979349,114.5208347,43.184,1.3,3.19,0.06,3.45
472.0,2021-09-08-18h09m22s746978us,65.29,-0.68,0.68,30.4979361,114.520838,43.178,1.3,3.2,0.05,3.45
473.0,2021-09-08-18h09m22s847710us,65.32,-0.68,0.67,30.4979373,114.5208414,43.17,1.3,3.2,0.06,3.45
474.0,2021-09-08-18h09m22s948440us,65.34,-0.69,0.66,30.4979385,114.5208447,43.161,1.3,3.2,0.06,3.46
475.0,2021-09-08-18h09m23s049171us,65.36,-0.68,0.63,30.4979397,114.520848,43.153,1.3,3.2,0.06,3.46
477.0,2021-09-08-18h09m23s250631us,65.4,-0.66,0.66,30.4979421,114.5208551,43.138,1.29,3.21,0.07,3.47
478.0,2021-09-08-18h09m23s351393us,65.43,-0.69,0.7,30.4979433,114.5208585,43.13,1.3,3.22,0.07,3.47
479.0,2021-09-08-18h09m23s452093us,65.46,-0.72,0.68,30.4979445,114.5208618,43.124,1.3,3.22,0.06,3.47
480.0,2021-09-08-18h09m23s552823us,65.49,-0.74,0.64,30.4979457,114.5208652,43.119,1.3,3.22,0.05,3.47
481.0,2021-09-08-18h09m23s653555us,65.51,-0.72,0.63,30.4979468,114.5208686,43.113,1.29,3.22,0.05,3.47
482.0,2021-09-08-18h09m23s754284us,65.52,-0.71,0.65,30.497948,114.5208719,43.107,1.29,3.22,0.06,3.47
489.0,2021-09-08-18h09m24s459399us,65.74,-0.73,0.7,30.4979561,114.5208953,43.066,1.22,3.07,0.05,3.31
490.0,2021-09-08-18h09m24s560129us,65.77,-0.76,0.71,30.4979571,114.5208986,43.061,1.21,3.05,0.05,3.29
492.0,2021-09-08-18h09m24s761592us,65.84,-0.78,0.77,30.4979593,114.5209049,43.054,1.19,3.01,0.05,3.23
493.0,2021-09-08-18h09m24s862323us,65.88,-0.81,0.79,30.4979604,114.5209081,43.053,1.18,2.99,0.06,3.22
494.0,2021-09-08-18h09m24s963052us,65.9,-0.83,0.79,30.4979614,114.5209112,43.05,1.17,2.97,0.06,3.19
495.0,2021-09-08-18h09m25s063783us,65.92,-0.83,0.83,30.4979624,114.5209144,43.047,1.16,2.95,0.06,3.17
496.0,2021-09-08-18h09m25s164514us,65.96,-0.82,0.83,30.4979635,114.5209175,43.045,1.15,2.94,0.06,3.15
497.0,2021-09-08-18h09m25s265244us,65.99,-0.85,0.87,30.4979645,114.5209206,43.042,1.14,2.93,0.06,3.14
498.0,2021-09-08-18h09m25s365975us,66.0,-0.89,0.86,30.4979655,114.5209236,43.039,1.14,2.93,0.07,3.14
499.0,2021-09-08-18h09m25s466705us,66.03,-0.88,0.87,30.4979665,114.5209267,43.037,1.14,2.93,0.06,3.15
500.0,2021-09-08-18h09m25s567437us,66.05,-0.83,0.86,30.4979676,114.5209298,43.033,1.14,2.94,0.05,3.15
501.0,2021-09-08-18h09m25s668167us,66.09,-0.8,0.84,30.4979686,114.5209329,43.029,1.15,2.95,0.05,3.16
502.0,2021-09-08-18h09m25s768898us,66.12,-0.81,0.86,30.4979696,114.520936,43.024,1.14,2.96,0.05,3.17
503.0,2021-09-08-18h09m25s869629us,66.13,-0.81,0.93,30.4979708,114.5209394,43.019,1.14,2.97,0.05,3.18
504.0,2021-09-08-18h09m25s970359us,66.16,-0.83,0.96,30.4979718,114.5209425,43.014,1.15,2.98,0.06,3.2
506.0,2021-09-08-18h09m26s171844us,66.22,-0.78,0.94,30.4979739,114.5209488,43.001,1.17,3.01,0.08,3.22
507.0,2021-09-08-18h09m26s272551us,66.25,-0.76,0.9,30.497975,114.5209519,42.995,1.17,3.02,0.06,3.24
508.0,2021-09-08-18h09m26s373282us,66.26,-0.77,0.89,30.497976,114.5209551,42.989,1.16,3.03,0.05,3.25
509.0,2021-09-08-18h09m26s474012us,66.28,-0.81,0.9,30.4979771,114.5209582,42.983,1.17,3.05,0.05,3.26
510.0,2021-09-08-18h09m26s574742us,66.31,-0.84,0.91,30.4979782,114.5209614,42.978,1.17,3.06,0.05,3.28
511.0,2021-09-08-18h09m26s675474us,66.33,-0.84,0.93,30.4979792,114.5209646,42.972,1.18,3.07,0.06,3.29
512.0,2021-09-08-18h09m26s776204us,66.36,-0.81,0.94,30.4979803,114.5209678,42.964,1.18,3.08,0.07,3.3
513.0,2021-09-08-18h09m26s876936us,66.38,-0.79,0.95,30.4979813,114.520971,42.956,1.18,3.09,0.07,3.31
514.0,2021-09-08-18h09m26s977666us,66.4,-0.77,0.95,30.4979824,114.5209742,42.948,1.18,3.1,0.07,3.32
515.0,2021-09-08-18h09m27s078397us,66.43,-0.77,0.94,30.4979835,114.5209774,42.94,1.19,3.11,0.06,3.33
516.0,2021-09-08-18h09m27s179127us,66.45,-0.77,0.91,30.4979846,114.5209807,42.933,1.2,3.13,0.07,3.35
517.0,2021-09-08-18h09m27s279857us,66.48,-0.78,0.91,30.4979857,114.5209842,42.925,1.2,3.14,0.07,3.36
518.0,2021-09-08-18h09m27s380589us,66.51,-0.78,0.9,30.4979868,114.5209875,42.916,1.19,3.15,0.06,3.37
519.0,2021-09-08-18h09m27s481319us,66.53,-0.76,0.94,30.4979879,114.5209908,42.909,1.2,3.16,0.06,3.38
520.0,2021-09-08-18h09m27s582073us,66.55,-0.78,0.96,30.497989,114.5209941,42.902,1.2,3.17,0.06,3.39
521.0,2021-09-08-18h09m27s682781us,66.57,-0.8,0.95,30.4979901,114.5209974,42.895,1.21,3.18,0.07,3.4
522.0,2021-09-08-18h09m27s783510us,66.58,-0.8,0.92,30.4979912,114.5210007,42.887,1.21,3.19,0.07,3.41
523.0,2021-09-08-18h09m27s884242us,66.6,-0.8,0.91,30.4979923,114.521004,42.879,1.21,3.2,0.07,3.42
524.0,2021-09-08-18h09m27s985000us,66.6,-0.78,0.93,30.4979934,114.5210073,42.871,1.21,3.21,0.07,3.43
525.0,2021-09-08-18h09m28s085703us,66.61,-0.77,0.94,30.4979945,114.5210106,42.864,1.22,3.22,0.07,3.44
526.0,2021-09-08-18h09m28s186432us,66.63,-0.78,0.95,30.4979956,114.521014,42.856,1.23,3.23,0.06,3.46
527.0,2021-09-08-18h09m28s287164us,66.64,-0.79,0.91,30.4979967,114.5210173,42.851,1.24,3.25,0.06,3.48
528.0,2021-09-08-18h09m28s387894us,66.66,-0.79,0.88,30.4979978,114.5210207,42.845,1.24,3.26,0.06,3.49
529.0,2021-09-08-18h09m28s488624us,66.66,-0.76,0.91,30.4979989,114.5210241,42.839,1.24,3.28,0.07,3.51
530.0,2021-09-08-18h09m28s589355us,66.67,-0.76,0.94,30.498,114.5210275,42.833,1.24,3.29,0.07,3.52
531.0,2021-09-08-18h09m28s690085us,66.69,-0.76,0.98,30.4980013,114.5210313,42.827,1.24,3.3,0.07,3.52
532.0,2021-09-08-18h09m28s790818us,66.71,-0.75,0.99,30.4980024,114.5210347,42.82,1.25,3.3,0.06,3.53
533.0,2021-09-08-18h09m28s891547us,66.72,-0.73,1.0,30.4980035,114.5210381,42.814,1.25,3.31,0.07,3.53
534.0,2021-09-08-18h09m28s992277us,66.72,-0.72,1.0,30.4980046,114.5210416,42.806,1.25,3.31,0.07,3.54
535.0,2021-09-08-18h09m29s093031us,66.74,-0.71,0.99,30.4980058,114.521045,42.799,1.26,3.32,0.07,3.55
536.0,2021-09-08-18h09m29s193739us,66.76,-0.72,0.97,30.4980069,114.5210485,42.792,1.26,3.33,0.07,3.56
537.0,2021-09-08-18h09m29s294469us,66.77,-0.73,0.97,30.4980081,114.521052,42.785,1.26,3.34,0.07,3.57
538.0,2021-09-08-18h09m29s395223us,66.77,-0.74,0.98,30.4980092,114.5210554,42.778,1.25,3.34,0.07,3.57
539.0,2021-09-08-18h09m29s495930us,66.78,-0.75,1.01,30.4980103,114.5210589,42.772,1.26,3.35,0.06,3.58
540.0,2021-09-08-18h09m29s596662us,66.8,-0.77,1.03,30.4980115,114.5210624,42.766,1.26,3.35,0.07,3.58
541.0,2021-09-08-18h09m29s697413us,66.81,-0.8,1.05,30.4980126,114.5210659,42.758,1.26,3.35,0.07,3.58
542.0,2021-09-08-18h09m29s798124us,66.83,-0.8,1.03,30.4980138,114.5210694,42.752,1.26,3.35,0.06,3.58
543.0,2021-09-08-18h09m29s898853us,66.85,-0.78,1.04,30.4980149,114.5210729,42.745,1.26,3.35,0.06,3.58
544.0,2021-09-08-18h09m29s999584us,66.85,-0.78,1.02,30.4980162,114.5210768,42.739,1.25,3.34,0.07,3.57
545.0,2021-09-08-18h09m30s100315us,66.87,-0.81,1.03,30.4980173,114.5210803,42.731,1.25,3.33,0.07,3.56
546.0,2021-09-08-18h09m30s201047us,66.88,-0.83,1.02,30.4980184,114.5210837,42.725,1.25,3.32,0.07,3.55
547.0,2021-09-08-18h09m30s301777us,66.9,-0.85,0.98,30.4980196,114.5210872,42.718,1.24,3.31,0.07,3.53
548.0,2021-09-08-18h09m30s402508us,66.91,-0.85,0.99,30.4980207,114.5210906,42.712,1.23,3.29,0.07,3.51
549.0,2021-09-08-18h09m30s503238us,66.91,-0.86,0.99,30.4980218,114.5210941,42.707,1.23,3.28,0.06,3.5
550.0,2021-09-08-18h09m30s603968us,66.92,-0.88,1.0,30.498023,114.5210975,42.701,1.23,3.26,0.06,3.49
551.0,2021-09-08-18h09m30s704699us,66.92,-0.91,0.99,30.4980241,114.5211009,42.696,1.22,3.25,0.06,3.47
552.0,2021-09-08-18h09m30s805430us,66.91,-0.92,0.97,30.4980252,114.5211042,42.689,1.22,3.24,0.07,3.46
553.0,2021-09-08-18h09m30s906161us,66.9,-0.91,0.99,30.4980263,114.5211076,42.682,1.21,3.22,0.07,3.44
554.0,2021-09-08-18h09m31s006890us,66.88,-0.87,1.01,30.4980274,114.5211109,42.675,1.21,3.21,0.07,3.43
555.0,2021-09-08-18h09m31s107622us,66.84,-0.86,1.02,30.4980285,114.5211143,42.669,1.21,3.2,0.07,3.42
556.0,2021-09-08-18h09m31s208351us,66.8,-0.85,0.99,30.4980296,114.5211176,42.662,1.22,3.18,0.06,3.41
557.0,2021-09-08-18h09m31s309083us,66.75,-0.85,0.94,30.4980307,114.5211209,42.656,1.22,3.17,0.06,3.39
558.0,2021-09-08-18h09m31s409814us,66.7,-0.86,0.94,30.4980319,114.5211245,42.65,1.21,3.16,0.06,3.38
559.0,2021-09-08-18h09m31s510545us,66.64,-0.87,0.96,30.498033,114.5211278,42.644,1.2,3.13,0.06,3.35
560.0,2021-09-08-18h09m31s611276us,66.59,-0.91,0.99,30.498034,114.521131,42.638,1.19,3.09,0.06,3.31
561.0,2021-09-08-18h09m31s712004us,66.54,-0.96,0.99,30.4980351,114.5211342,42.634,1.18,3.03,0.06,3.25
