Order,Timestamp,AngleHeading,AnglePitch,AngleRoll,PosLat, PosLon,PosAlt,VelNorth,VelEast,VelDown,Speed2D
222,2021-09-08-18h08m58s171087us,66.91,0.6,1.25,30.4977395,114.5202704,44.412,0.7,1.61,0.03,1.75
223,2021-09-08-18h08m58s372525us,67.06,0.6,1.27,30.497741,114.5202742,44.405,0.72,1.67,0.03,1.82
224,2021-09-08-18h08m58s473255us,67.11,0.6,1.28,30.4977415,114.5202756,44.402,0.73,1.69,0.03,1.84
225,2021-09-08-18h08m58s573986us,67.23,0.59,1.26,30.4977427,114.5202788,44.396,0.75,1.74,0.03,1.89
226,2021-09-08-18h08m58s674716us,67.25,0.59,1.26,30.4977428,114.5202791,44.396,0.75,1.74,0.03,1.9
227,2021-09-08-18h08m58s775449us,67.32,0.59,1.27,30.4977436,114.5202811,44.392,0.75,1.77,0.03,1.93
228,2021-09-08-18h08m58s876178us,67.42,0.59,1.28,30.4977444,114.5202834,44.388,0.76,1.8,0.03,1.95
229,2021-09-08-18h08m59s077639us,67.55,0.61,1.27,30.4977456,114.5202866,44.383,0.78,1.83,0.03,1.99
230,2021-09-08-18h08m59s178372us,67.63,0.6,1.26,30.4977463,114.5202885,44.379,0.78,1.85,0.03,2.01
231,2021-09-08-18h08m59s279102us,67.72,0.59,1.26,30.4977472,114.520291,44.375,0.78,1.88,0.03,2.03
232,2021-09-08-18h08m59s379833us,67.81,0.59,1.28,30.4977481,114.5202934,44.371,0.79,1.9,0.04,2.06
233,2021-09-08-18h08m59s480562us,67.9,0.61,1.25,30.497749,114.5202959,44.366,0.8,1.92,0.03,2.08
234,2021-09-08-18h08m59s581293us,67.92,0.6,1.25,30.4977492,114.5202965,44.365,0.8,1.93,0.03,2.09
235,2021-09-08-18h08m59s682025us,67.99,0.59,1.23,30.49775,114.5202986,44.362,0.81,1.94,0.03,2.1
236,2021-09-08-18h08m59s782753us,68.07,0.57,1.23,30.4977509,114.520301,44.359,0.8,1.95,0.03,2.11
237,2021-09-08-18h08m59s883485us,68.12,0.56,1.25,30.4977514,114.5203026,44.356,0.81,1.96,0.04,2.12
238,2021-09-08-18h08m59s984216us,68.21,0.55,1.28,30.4977527,114.5203061,44.35,0.81,1.98,0.03,2.14
239,2021-09-08-18h09m00s084945us,68.23,0.55,1.28,30.4977529,114.5203067,44.349,0.82,1.98,0.03,2.14
240,2021-09-08-18h09m00s185677us,68.28,0.55,1.25,30.4977537,114.5203088,44.347,0.82,1.98,0.03,2.15
241,2021-09-08-18h09m00s286407us,68.33,0.53,1.21,30.4977545,114.5203111,44.344,0.82,2.0,0.03,2.16
242,2021-09-08-18h09m00s387139us,68.39,0.52,1.2,30.4977555,114.520314,44.339,0.82,2.01,0.03,2.17
243,2021-09-08-18h09m00s487870us,68.41,0.51,1.2,30.497756,114.5203153,44.337,0.82,2.01,0.04,2.18
244,2021-09-08-18h09m00s588599us,68.47,0.5,1.19,30.4977573,114.5203191,44.331,0.83,2.03,0.04,2.19
249,2021-09-08-18h09m01s092253us,68.41,0.52,1.19,30.4977611,114.5203295,44.312,0.86,2.06,0.03,2.23
250,2021-09-08-18h09m01s192983us,68.38,0.52,1.17,30.497762,114.5203321,44.306,0.87,2.07,0.04,2.25
251,2021-09-08-18h09m01s293713us,68.38,0.52,1.17,30.4977621,114.5203323,44.306,0.87,2.07,0.04,2.25
252,2021-09-08-18h09m01s394471us,68.34,0.53,1.16,30.4977629,114.5203345,44.301,0.87,2.08,0.04,2.25
253,2021-09-08-18h09m01s495175us,68.29,0.54,1.15,30.4977638,114.5203369,44.296,0.88,2.09,0.04,2.26
254,2021-09-08-18h09m01s595905us,68.24,0.54,1.16,30.4977647,114.5203395,44.292,0.88,2.1,0.04,2.27
255,2021-09-08-18h09m01s696637us,68.19,0.55,1.17,30.4977657,114.5203421,44.286,0.89,2.1,0.04,2.28
256,2021-09-08-18h09m01s797367us,68.12,0.57,1.15,30.4977666,114.5203448,44.281,0.9,2.11,0.04,2.3
257,2021-09-08-18h09m01s898098us,68.11,0.57,1.14,30.4977669,114.5203454,44.28,0.9,2.11,0.04,2.3
258,2021-09-08-18h09m01s998828us,68.05,0.57,1.13,30.4977678,114.5203479,44.275,0.91,2.12,0.04,2.31
